id,titulo,ano_lancamento,generos,generos_unificados,rating,num_avaliacoes,imagem,descricao,metadados
61,D.N.Angel,2003,"['Action', 'Comedy', 'Fantasy', 'Romance']","['Comédia & Slice of Life', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Romance']",7.15,50502.5,https://cdn.myanimelist.net/images/anime/1126/98904.jpg,"Daisuke Niwa é um garoto colegial que está fazendo 14 anos. Sua mãe e seu avô já sabem que é um dia especial, pois nesse dia virá uma espécie de sua segunda alma denominada 'DARK' e com ele Daisuke terá que enfrentar muitos apuros e desafios para cumprir suas missões... Daisuke é apaixonado por uma garota chamada Risa Harada. Os dois marcaram um encontro e nele pode ser que aconteça tudo. Para ele, esse dia é especial, pois ele quer entregar seus sentimentos nesse encontro com uma carta. Mas o que Risa vai dizer nesse encontro? E por que seu avô e sua mãe estão feliz com aparição do lendário Dark? Assistam galera, esse anime é maravilhoso, para quem ainda não assistiu é recomendado.","{'id_original': 61, 'episodios': 26}"
62,D.C.~Da Capo~,2003,"['Drama', 'Romance']","['Drama & Narrativo', 'Romance']",6.7,15778.0,https://cdn.myanimelist.net/images/anime/4/73936.jpg,"Existe uma ilha na qual as cerejeiras nunca morrem. Isto se deve ao fato de nesta ilha existir uma grande árvore de cerejeira mágica. Conta a lenda que, quando se faz um pedido para esta árvore, este é atendido. A estória central se passa com os irmãos Asakura ( imagem acima ). Eles não são irmãos de sangue, mas o jovem sempre cuida da sua meio-irmã mais nova. Esta se chama Nemu, e está apaixonada pelo seu ""onii-chan"". A vida deles seguia tranquilamente, até que uma jovem chamada Sakura volta da América após longos seis anos, atrás da promessa que o irmão Asakura fez para ela naquela época. Tanto Sakura quanto Asakura são parentes de uma senhora que era uma bruxa, e ela foi a criadora da cerejeira mágica.","{'id_original': 62, 'episodios': 26}"
63,DearS,2004,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['Drama & Narrativo', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life', 'Romance']",6.54,40983.5,https://cdn.myanimelist.net/images/anime/1207/98872.jpg,"No litoral do Japão caiu uma nave espacial. A bordo estavam ""DearS"", alienígenas muito carismáticos que ganharam a cidadania japonesa. As ""DearS"" têm muita facilidade para lidar com idiomas. Elas, na verdade, são escravas, mas como na Terra não há mais escravidão, eles se passam por um povo amigável. Takeya Ikuhara é o protagonista da série, o qual, ao acaso, encontrou uma DearS perdida, Ren. O que ele não sabe é que Ren tem um defeito e está sendo caçada por Rubi, representante da comunidade DearS da Terra chamada Thanatos. Com o tempo, Ren conhece Miu, uma DearS muito esperta que decide treiná-la para servir melhor a seu mestre, Takeya.","{'id_original': 63, 'episodios': 12}"
64,Rozen Maiden,2004,"['Action', 'Drama', 'Supernatural']","['Drama & Narrativo', 'Terror & Suspense', 'Ação & Aventura', 'Sci-Fi & Fantasia']",7.4,50489.0,https://cdn.myanimelist.net/images/anime/1424/108431.jpg,"Devido a um grande trauma, Sakurada Jun se recusa a voltar pra escola. Passa o tempo em seu quarto surfando na Internet, comprando itens místicos e sombrios. Uma certa carta lhe chama atenção. Ela pede para ele assinalar ""aceito"" ou ""não aceito"" e ser colocada na segunda gaveta de sua escrivaninha. Jun se interessa e o faz. Instantes depois, uma misteriosa caixa com uma boneca dentro aparece no meio de seu quarto. Ao dar corda nela, ela não só se move e fala normalmente, como também toma vida própria. Pouco depois, Jun faz um pacto com Shinku, ele é agora servo desta misteriosa boneca que o trata como empregado de pouco valor... o que pode custar sua vida.","{'id_original': 64, 'episodios': 12}"
66,Azumanga Daioh: The Animation,2002,['Comedy'],['Comédia & Slice of Life'],8.07,89148.5,https://cdn.myanimelist.net/images/anime/1066/117358.jpg,"Acompanhe o cotidiano de um grupo de garotas cheias de personalidade vivendo os três anos do colegial, em uma série sobre a incrível vida mundana que elevou ao status de arte as histórias sobre nada.","{'id_original': 66, 'episodios': 26}"
67,Basilisk,2005,"['Action', 'Drama', 'Romance']","['Drama & Narrativo', 'Ação & Aventura', 'Romance']",7.53,40593.5,https://cdn.myanimelist.net/images/anime/1103/133549.jpg,"No anos de 1614, no auge do Japão Feudal, para resolver a disputa pela sucessão do Xogunato, Ieyasu Tokugawa quebra um acordo de paz feito entre os clãs rivais de Tsubagakure Iga e de Manjidani Kouga, que era mantido há muitos anos, apesar de ainda haver ódio entre os clãs. A quebra do acordo inicia um grande derramamento de sangue entre os dois lados, que decidem resolver com base na força os anos de ódio reprimido. A guerra ninja começa no momento em que estava para acontecer um casamento entre os futuros jovens líderes dos dois lados (Gennosuke de Kouga e Oboro de Iga) o qual firmaria a paz entre os clãs. Por esse motivo os dois enamorados são tragados por traições, armadilhas, dilemas, ódios seculares e amores reprimidos; a dualidade entre cumprir o dever para com o clã ou ignorar a guerra para viver o amor. A história é repleta de batalhas entre os dez ninjas de cada lado, cada um com uma técnica ninja sobre-humana.","{'id_original': 67, 'episodios': 24}"
68,Black Cat,2005,"['Action', 'Adventure', 'Sci-Fi']","['Ação & Aventura', 'Sci-Fi & Fantasia']",7.31,66364.0,https://cdn.myanimelist.net/images/anime/1183/133280.jpg,"O mundo é controlado por uma organização secreta chamada Chronus. Sob o comando desta misteriosa organização estão os ""Chrono Numbers"", um grupo de poderosos assassinos que matam de acordo com a vontade da organização. Um dos mais poderosos assassinos é ""Número XIII"", Train Hartnett ou simplesmente Black Cat. Ele sempre foi um assassino frio e cruel, até encontrar uma caçadora de recompensas que o mudou completamente. Agora como caçador de recompensas, Train viaja com seus parceiros caçando criminosos procurados.","{'id_original': 68, 'episodios': 23}"
69,Cluster Edge,2005,"['Action', 'Fantasy', 'Sci-Fi']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.3,1720.5,https://cdn.myanimelist.net/images/anime/1980/103243.jpg,"Agate Fluorite é o mais novo membro do Cluster E.A., uma escola de elite onde filhos de famílias de prestígio de todo o mundo estudam juntos. Mas logo Ágata descobrirá que tem um poder secreto de criar milagres.","{'id_original': 69, 'episodios': 25}"
71,Full Metal Panic!,2002,['Comedy'],['Comédia & Slice of Life'],7.59,124688.5,https://cdn.myanimelist.net/images/anime/2/75259.jpg,"Sagara Sousuke é um militar que trabalha na organização secreta mithril, cuja nova missão é proteger e observar uma garota colegial, ela é Kaname Chidori. suspeita-se que ela seja uma ""whispered"", uma pessoa detentora de conhecimentos extremamentes avançados, conhecimentos chamados de ""black technology"". para o azar de Sagara, é necessário que ele acompanhe a chidori até mesmo na escola. por viver desde criança em meio a guerras, Sousuke não está nem um pouco acostumado ao estilo de vida japonês e a relacionar-se com as pessoas de uma maneira casual. resultado disso? muita confusão, e situações muito anormais e extremamente hilárias.","{'id_original': 71, 'episodios': 24}"
74,Gakuen Alice,2004,['Comedy'],['Comédia & Slice of Life'],7.64,26841.0,https://cdn.myanimelist.net/images/anime/4/18118.jpg,"Sakura Mikan e Imai Hotaru, ambas de 10 anos, são melhores amigas que vivem numa cidade de interior. Um dia, Mikan recebe uma carta de Hotaru dizendo que esta se inscreveu numa escola em Tokyo e que partiria naquela manhã. Mikan corre desperadamente até sua amiga, que lhe reconforta promentendo que voltaria nas férias. Passado alguns meses, Hotaru não dá as caras, apenas envia um cartão postal pedindo friamente que lhe mande melancias. Abalada, Mikan decide esquecer Hotaru, até que suas colegas de classe comentam que ela foi pra uma tal de “Academia Alice” para gênios, onde as cartas dos alunos são censuradas e não é permitido a saída nem nas férias. Para completar, ela ouve sem querer o velho diretor agradecendo a mãe de sua amiga, porque graças à remuneração recebida pelos pais de Hotaru a única escola da cidade não faliu. Indignada com o “egoísmo” de Hotaru, Mikan decide fugir e entrar nessa tal escola, mas ela logo descobre que as pessoas que são aceitas não são exatamente gênios.","{'id_original': 74, 'episodios': 26}"
75,Fafner,2004,"['Drama', 'Sci-Fi']","['Drama & Narrativo', 'Sci-Fi & Fantasia']",7.25,8021.0,https://cdn.myanimelist.net/images/anime/3/50365.jpg,"No século 22, jovens da ilha Tatsumiya vivem normalmente sem conhecer a verdadeira situação do resto do mundo e de seus habitantes, um mundo destruído em que sua população fora reduzida para menos de 2/3 de seu total. Festums, o nome dado aos inimigos, não são seres fáceis de se compreender, estão para além do humano. Através do fenômeno da assimilação, sua intenção é retornar toda existência ao estado primordial: o vácuo, o vazio, o nada, a não-existência. Esse foi o caminho que eles escolheram, mas a humanidade, assim como todo ser pode fazer, escolheu outro caminho: o estar aí (Anata wa soko ni imasuka?). Para se defender da força poderosa da Mir inimiga, os habitantes da ilha Tatsumiya desenvolveram sua própria Mir, em que crianças foram criadas para pilotar Fafners, robôs que somente elas, através dos elementos de Festums em seus genes, podem com eles se assimilar (tornar-se um) e pilotá-los.","{'id_original': 75, 'episodios': 25}"
76,Magical Girl Lyrical Nanoha,2004,"['Action', 'Comedy', 'Drama']","['Drama & Narrativo', 'Ação & Aventura', 'Comédia & Slice of Life']",7.41,21920.0,https://cdn.myanimelist.net/images/anime/1052/136283.jpg,"Yuuno Scrya é um mago de um planeta distante que tenta consertar o problema que começou quando as Jewel Seeds foram acidentalmente espalhadas ao redor do mundo. Numa tentativa falha de selar uma seed propriamente, ele vaga pela Terra na forma de um furão. No entanto, sua batalha não acabará até que ele alcance a Terra e ele precisará que alguém sele as seeds para ele. Takamachi Nanoha ouve seu chamado telepático por ajuda e vai ao seu encontro para ajudá-lo. Quando lhe é dado uma pérola mágica conhecida como Raising Heart ela é capaz de se transformar na Magical Girl Lyrical. Para ajudar Yuuno ela precisará selar as 21 Jewel Seeds, mas Fate irá interferir para impedir que Nanoha realize seu objetivo.","{'id_original': 76, 'episodios': 13}"
79,Shuffle!,2005,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Drama & Narrativo', 'Romance', 'Comédia & Slice of Life', 'Sci-Fi & Fantasia']",7,69373.5,https://cdn.myanimelist.net/images/anime/1290/133860.jpg,"As portas do Shinkai (reino dos Deuses) e do Makai, (reino dos Demônios) foram abertas há algum tempo e agora as três raças (humanos, deuses e demônios) vivem em harmonia no mundo dos Humanos. Rin Tsuchimi é um humano que vive em paz com Kaede Fuyou. Sua vida se transforma numa loucura quando duas belas garotas aparecem em sua vida. Elas são ninguém menos do que Nerine, filha do Rei dos Demônios e Sia, filha do Rei dos Deuses. E ambas estão apaixonadas por Rin, que terá que escolher entre ser o herdeiro do Shinkai ou do Makai.","{'id_original': 79, 'episodios': 24}"
80,Mobile Suit Gundam,1979,"['Drama', 'Sci-Fi']","['Drama & Narrativo', 'Sci-Fi & Fantasia']",7.77,33443.5,https://cdn.myanimelist.net/images/anime/5/88524.jpg,"O que você faria se, de repente, se visse no meio de uma guerra? O adolescente Amuro Ray vê sua vida desmoronar quando a guerra chega à sua casa. Durante o caos, Amuro se vê dentro do traje móvel Gundam, a nova arma secreta da Federação Terrestre, e de alguma forma consegue fazê-lo funcionar. Amuro e os outros refugiados fogem de sua terra natal no navio de guerra White Base. Esse grupo de crianças e soldados inexperientes mudará o resultado da guerra.","{'id_original': 80, 'episodios': 43}"
81,Mobile Suit Gundam: The 08th MS Team,,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']","['Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Romance']",7.99,25342.0,https://cdn.myanimelist.net/images/anime/9/75618.jpg,"Durante a Guerra de Um Ano da UC 0079, um jovem tenente da Federação terrestre chamado Shiro Amada é enviado à Terra para liderar um esquadrão de trajes móveis Gundam no sudeste da Ásia para combater o Ducado das forças de Zeon. Ao longo do caminho, ele e sua 08ª Equipe de Trajes Móveis descobrem que Zeon está testando uma nova arma secreta capaz de destruir a sede da Federação na América do Sul e possivelmente dar aos Zeons uma vantagem na guerra. Shiro sem saber encontra o piloto da arma secreta Zeon, Aina Sahalin. Juntos, eles descobrem que ambos os lados que lutam contra a guerra não são melhores ou piores do que o outro.","{'id_original': 81, 'episodios': 12}"
82,Mobile Suit Gundam 0080: War in the Pocket,,"['Drama', 'Sci-Fi']","['Drama & Narrativo', 'Sci-Fi & Fantasia']",8,18891.0,https://cdn.myanimelist.net/images/anime/1839/92857.jpg,"Estamos em UC 0080, no final da Guerra de Um Ano. As forças de Zeon atacam uma colônia neutra em busca de um novo Gundam em fase experimental que a Terra estava escondendo. Durante a missão, Bernie Wiseman, soldado de Zeon, tem seu mobile suit danificado e na colônia encontra um estudante de 11 anos, Alfred Izuruha. Ao escapar da colônia, ele volta com uma unidade das forças especiais para destruir o Gundam. Enquanto isso, Christina MacKenzie, vizinha de Alfred, retorna para casa para ser piloto de teste do novo Gundam.","{'id_original': 82, 'episodios': 6}"
84,Mobile Suit Gundam 0083: Stardust Memory,,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']","['Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Romance']",7.21,14217.0,https://cdn.myanimelist.net/images/anime/13/26654.jpg,"O ano é UC 0083, três anos depois de Gundam 0080. Depois do fim da Ichinen Sensou (Guerra de Um Ano), as forças de Zeon, derrotadas, abandonam a esfera terrestre e a Federação começa a reconstruir a Terra. Mas uma facção pretende destruir essa paz e restaurar a grandeza de Zeon através do plano chamado Stardust (poeira estelar). Para isso o Major Anavel Gato rouba um dos protótipos construídos pela Anaheim Eletronics para a Federação, o Gundam GP02, equipado com armamento nuclear. Para tentar recuperar o Gundam roubado, o Tenente Kou Uraki pega o Gundam GP01 e sai sem saber que o Plano Stardust era muito mais do que ele poderia imaginar.","{'id_original': 84, 'episodios': 13}"
