id,titulo,ano_lancamento,generos,rating,num_avaliacoes,imagem,descricao,metadata
1070,Super Mario World,1990,"Adventure, Fantasy, Action, Platform",96.08,1825,https://images.igdb.com/igdb/image/upload/t_cover_big/co8lo8.jpg,"A 2D platformer and first entry on the SNES in the Super Mario franchise, Super Mario World follows Mario as he attempts to defeat Bowser's underlings and rescue Princess Peach from his clutches. The game features a save system, a less linear world map, an expanded movement arsenal and numerous new items for Mario, alongside new approaches to level design and art direction.","{""slug"": ""super-mario-world"", ""igdb_url"": ""https://www.igdb.com/games/super-mario-world"", ""plataformas"": [""Arcade"", ""Super Nintendo Entertainment System"", ""Wii"", ""Wii U"", ""New Nintendo 3DS"", ""Super Famicom""], ""raw_genres"": [""Adventure"", ""Fantasy"", ""Action"", ""Platform""]}"
7351,Doom,2016,"Horror, Puzzle, Action, Shooter, Science fiction",86.14,1821,https://images.igdb.com/igdb/image/upload/t_cover_big/co1nc7.jpg,"Developed by id software, the studio that pioneered the first-person shooter genre and created multiplayer Deathmatch, Doom returns as a brutally fun and challenging modern-day shooter experience. Relentless demons, impossibly destructive guns, and fast, fluid movement provide the foundation for intense, first-person combat – whether you’re obliterating demon hordes through the depths of Hell in the single-player campaign, or competing against your friends in numerous multiplayer modes. Expand your gameplay experience using Doom SnapMap game editor to easily create, play, and share your content with the world.","{""slug"": ""doom--2"", ""igdb_url"": ""https://www.igdb.com/games/doom--2"", ""plataformas"": [""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox One""], ""raw_genres"": [""Horror"", ""Puzzle"", ""Action"", ""Shooter"", ""Science fiction""]}"
119133,Elden Ring,2022,"Adventure, Action, Open world, Role-playing (RPG), Fantasy",95.53,1809,https://images.igdb.com/igdb/image/upload/t_cover_big/co4jni.jpg,"Elden Ring is an action RPG developed by FromSoftware and published by Bandai Namco Entertainment, released in February 2022. Directed by Hidetaka Miyazaki, with world-building contributions from novelist George R. R. Martin, the game features an expansive open world called the Lands Between. Players assume the role of a customisable character known as the Tarnished, who must explore this world, battle formidable enemies, and seek to restore the Elden Ring to become the Elden Lord.  The game builds on the challenging gameplay mechanics familiar from the Dark Souls series but introduces a more open-ended structure with vast exploration, dynamic weather, and a day-night cycle. It offers deep lore, complex characters, and an interconnected world filled with secrets, dungeons, and powerful bosses.","{""slug"": ""elden-ring"", ""igdb_url"": ""https://www.igdb.com/games/elden-ring"", ""plataformas"": [""Xbox Series X|S"", ""PlayStation 4"", ""Nintendo Switch 2"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Action"", ""Open world"", ""Role-playing (RPG)"", ""Fantasy""]}"
533,Dishonored,2012,"Adventure, Stealth, Puzzle, Action, Role-playing (RPG)",87.58,1799,https://images.igdb.com/igdb/image/upload/t_cover_big/coabgu.jpg,"Dishonored is an immersive first-person action game that casts you as a supernatural assassin driven by revenge. With Dishonored’s flexible combat system, creatively eliminate your targets as you combine the supernatural abilities, weapons and unusual gadgets at your disposal. Pursue your enemies under the cover of darkness or ruthlessly attack them head on with weapons drawn. The outcome of each mission plays out based on the choices you make.","{""slug"": ""dishonored"", ""igdb_url"": ""https://www.igdb.com/games/dishonored"", ""plataformas"": [""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""], ""raw_genres"": [""Adventure"", ""Stealth"", ""Puzzle"", ""Action"", ""Role-playing (RPG)""]}"
75,Mass Effect 3,2012,"Adventure, Action, Shooter, Role-playing (RPG), Science fiction",88.02,1799,https://images.igdb.com/igdb/image/upload/t_cover_big/co1x7q.jpg,"Earth is burning. The Reapers have taken over and other civilizations are falling like dominoes. Lead the final fight to save humanity and take back Earth from these terrifying machines, Commander Shepard. You'll need backup for these battles. Fortunately, the galaxy has a habit of sending unexpected species your way. Recruit team members and forge new alliances, but be prepared to say goodbye at any time as partners make the ultimate sacrifice. It's time for Commander Shepard to fight for the fate of the human race and save the galaxy. No pressure, Commander.  Fight smarter. Take advantage of new powers and combat moves. Shepard can now blind fire at enemies and build tougher melee attacks. Plus, when you fight as a team you can combine new biotic and tech powers to unleash devastating Power Combos.  Build the final force. Build a team from a variety of races and classes and combine their skills to overcome impossible odds. You'll be joined by newcomers like James Vega, a tough-as-nails soldier, as well as EDI, a trusted AI in a newly acquired physical form. Keep an eye out for beloved characters from your past, but beware. Some may not survive the final battle...  Face off against friends. Enjoy an integrated co-op multiplayer mode and team up with friends online to liberate key conflict zones from increasingly tough opponents. Customize your warrior and earn new weapons, armor, and abilities to build war preparedness stats in your single player campaign.","{""slug"": ""mass-effect-3"", ""igdb_url"": ""https://www.igdb.com/games/mass-effect-3"", ""plataformas"": [""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""], ""raw_genres"": [""Adventure"", ""Action"", ""Shooter"", ""Role-playing (RPG)"", ""Science fiction""]}"
1011,Borderlands 2,2012,"Action, Comedy, Open world, Shooter, Sandbox, Role-playing (RPG), Science fiction",82.37,1798,https://images.igdb.com/igdb/image/upload/t_cover_big/co9ba3.jpg,"A new era of shoot and loot is about to begin. Play as one of four new vault hunters facing off against a massive new world of creatures, psychos and the evil mastermind, Handsome Jack. Make new friends, arm them with a bazillion weapons and fight alongside them in 4 player co-op on a relentless quest for revenge and redemption across the undiscovered and unpredictable living planet.","{""slug"": ""borderlands-2"", ""igdb_url"": ""https://www.igdb.com/games/borderlands-2"", ""plataformas"": [""PlayStation 3"", ""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""Mac"", ""PlayStation Vita"", ""Xbox 360"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Action"", ""Comedy"", ""Open world"", ""Shooter"", ""Sandbox"", ""Role-playing (RPG)"", ""Science fiction""]}"
7599,Life is Strange,2015,"Adventure, Puzzle, Action, Mystery, Drama, Fantasy, Science fiction, Indie",81.05,1776,https://images.igdb.com/igdb/image/upload/t_cover_big/co1r8e.jpg,"Life is Strange is a five part episodic game that sets out to revolutionize story based choice and consequence games by allowing the player to rewind time and affect the past, present and future.","{""slug"": ""life-is-strange"", ""igdb_url"": ""https://www.igdb.com/games/life-is-strange"", ""plataformas"": [""PlayStation 3"", ""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Puzzle"", ""Action"", ""Mystery"", ""Drama"", ""Fantasy"", ""Science fiction"", ""Indie""]}"
11133,Dark Souls III,2016,"Role-playing (RPG), Adventure, Fantasy, Action",86.65,1767,https://images.igdb.com/igdb/image/upload/t_cover_big/coaxqn.jpg,"Dark Souls III is an action role-playing game developed by FromSoftware and published by Bandai Namco Entertainment. Released in March 2016, it is the fourth entry in the Souls series and the final instalment in the Dark Souls trilogy. Set in the decaying kingdom of Lothric, players take on the role of the ""Ashen One,"" an undead warrior tasked with rekindling the First Flame to prevent the world from falling into darkness.  The game features challenging combat, intricate level design, and a deep, lore-rich narrative.","{""slug"": ""dark-souls-iii"", ""igdb_url"": ""https://www.igdb.com/games/dark-souls-iii"", ""plataformas"": [""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox One""], ""raw_genres"": [""Role-playing (RPG)"", ""Adventure"", ""Fantasy"", ""Action""]}"
731,Grand Theft Auto IV,2008,"Adventure, Action, Open world, Shooter, Racing",85.78,1755,https://images.igdb.com/igdb/image/upload/t_cover_big/co2lbv.jpg,"Grand Theft Auto IV is an action-adventure video game developed by Rockstar North and published by Rockstar Games. It is the eleventh title in the Grand Theft Auto series, and the first main entry since 2004's Grand Theft Auto: San Andreas.  The game is played from a third-person perspective and its world is navigated on-foot or by vehicle. Throughout the single-player mode, players play as Niko Bellic. An online multiplayer mode is included with the game, allowing up to 32 players to engage in both co-operative and competitive gameplay in a recreation of the single-player setting.  Two expansion packs were later released for the game, The Lost and Damned and The Ballad of Gay Tony, which both feature new plots that are interconnected with the main Grand Theft Auto IV storyline, and follow new protagonists.","{""slug"": ""grand-theft-auto-iv"", ""igdb_url"": ""https://www.igdb.com/games/grand-theft-auto-iv"", ""plataformas"": [""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""], ""raw_genres"": [""Adventure"", ""Action"", ""Open world"", ""Shooter"", ""Racing""]}"
623,Call of Duty 4: Modern Warfare,2007,"Stealth, Simulator, Action, Warfare, Shooter",86.13,1743,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wko.jpg,"Call of Duty 4: Modern Warfare differs from previous installments of the Call of Duty series. Previous Call of Duty games have a distinct three country-specific campaign style, while Call of Duty 4 has a more film-like plot with interlaced story lines from the perspectives of Sgt. Paul Jackson of the Marines 1st Force Recon and Sgt. 'Soap' MacTavish of the British 22nd SAS Regiment.","{""slug"": ""call-of-duty-4-modern-warfare"", ""igdb_url"": ""https://www.igdb.com/games/call-of-duty-4-modern-warfare"", ""plataformas"": [""PlayStation 3"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360""], ""raw_genres"": [""Stealth"", ""Simulator"", ""Action"", ""Warfare"", ""Shooter""]}"
26758,Super Mario Odyssey,2017,"Adventure, Platform, Action, Open world, Sandbox, Fantasy",92.87,1722,https://images.igdb.com/igdb/image/upload/t_cover_big/co1mxf.jpg,"Explore incredible places far from the Mushroom Kingdom as you join Mario and his new ally Cappy on a massive, globe-trotting 3D adventure. Use amazing new abilities, like the power to capture and control objects, animals, and enemies to collect Power Moons so you can power up the Odyssey airship and save Princess Peach from Bowser’s wedding plans!","{""slug"": ""super-mario-odyssey"", ""igdb_url"": ""https://www.igdb.com/games/super-mario-odyssey"", ""plataformas"": [""Nintendo Switch 2"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Platform"", ""Action"", ""Open world"", ""Sandbox"", ""Fantasy""]}"
128,Assassin's Creed,2007,"Adventure, Stealth, Platform, Action, Historical, Open world, Sandbox, Fantasy, Science fiction",76.98,1716,https://images.igdb.com/igdb/image/upload/t_cover_big/co1rrw.jpg,"Assassin's Creed is a non-linear action-adventure video game, during which the player controls a 12th-century Levantine Assassin named Altaïr Ibn-La'Ahad during the Third Crusade, whose life is experienced through the Animus by his 21st century descendant, Desmond Miles.","{""slug"": ""assassin-s-creed"", ""igdb_url"": ""https://www.igdb.com/games/assassin-s-creed"", ""plataformas"": [""PlayStation 3"", ""Xbox 360""], ""raw_genres"": [""Adventure"", ""Stealth"", ""Platform"", ""Action"", ""Historical"", ""Open world"", ""Sandbox"", ""Fantasy"", ""Science fiction""]}"
7334,Bloodborne,2015,"Adventure, Horror, Action, Open world, Role-playing (RPG), Fantasy",91.5,1715,https://images.igdb.com/igdb/image/upload/t_cover_big/co1rba.jpg,"An action RPG in which the player embodies a Hunter who, after being transfused with the mysterious blood local to the city of Yharnam, sets off into a ""night of the Hunt"", an extended night in which Hunters may phase in and out of dream and reality in order to thin the outbreak of abominable beasts that plague the land and, for the more resilient and insightful Hunters, uncover the answers to the Hunt's many mysteries.","{""slug"": ""bloodborne"", ""igdb_url"": ""https://www.igdb.com/games/bloodborne"", ""plataformas"": [""PlayStation 4""], ""raw_genres"": [""Adventure"", ""Horror"", ""Action"", ""Open world"", ""Role-playing (RPG)"", ""Fantasy""]}"
12517,Undertale,2015,"Adventure, Horror, Puzzle, Comedy, Role-playing (RPG), Drama, Fantasy, Turn-based strategy (TBS), Indie",91.26,1708,https://images.igdb.com/igdb/image/upload/t_cover_big/co2855.jpg,"A small child falls into the Underground, where monsters have long been banished by humans and are hunting every human that they find. The player controls the child as they try to make it back to the Surface through hostile environments, all the while engaging with a turn-based combat system with puzzle-solving and bullet hell elements, as well as other unconventional game mechanics.","{""slug"": ""undertale"", ""igdb_url"": ""https://www.igdb.com/games/undertale"", ""plataformas"": [""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""PlayStation Vita"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Horror"", ""Puzzle"", ""Comedy"", ""Role-playing (RPG)"", ""Drama"", ""Fantasy"", ""Turn-based strategy (TBS)"", ""Indie""]}"
