id,titulo,ano_lancamento,titulos_alternativos
21778,RRRrrrr!!! - Na Idade da Pedra,2004.0,['RRRrrrr!!!']
1241436,Tempo de Guerra,2025.0,['Warfare']
1124620,O Macaco,2025.0,['The Monkey']
520318,Fátima: A História de um Milagre,2020.0,['Fatima']
8966,Crepúsculo,2008.0,['Twilight']
348893,Boyka: O Imbatível,2016.0,['Boyka: Undisputed IV']
639720,Amigos Imaginários,2024.0,['IF']
545611,Tudo em Todo o Lugar ao Mesmo Tempo,2022.0,['Everything Everywhere All at Once']
77338,Intocáveis,2011.0,['Intouchables']
324857,Homem-Aranha: No Aranhaverso,2018.0,['Spider-Man: Into the Spider-Verse']
1124566,Valor Sentimental,2025.0,"['Sentimental Value', 'Affeksjonsverdi']"
1417,O Labirinto do Fauno,2006.0,"['El laberinto del fauno', ""Pan's Labyrinth""]"
262775,Lovely Man,2011.0,['Lovely Man']
1033671,Christmas at Mistletoe Manor,2025.0,['Christmas at Mistletoe Manor']
748783,Garfield - Fora de Casa,2024.0,['The Garfield Movie']
789526,Oh Boy ! What's Wrong With You ?!,2021.0,"[""Oh Boy ! What's Wrong With You ?!"", ""Oh Boy! What's Wrong With You?!""]"
41201,O Mágico,2010.0,"['The Illusionist', ""L'Illusionniste""]"
1252428,Anaconda,2024.0,"['Anaconda: Cursed Jungle', '狂蟒之灾']"
480434,Dreamland - Sonhos e Ilusões,2019.0,['Dreamland']
254,King Kong,2005.0,['King Kong']
10195,Thor,2011.0,['Thor']
1124619,Duro de Casar,2025.0,['Bride Hard']
150540,Divertida Mente,2015.0,['Inside Out']
85669,The Keeper,1976.0,['The Keeper']
10191,Como Treinar o Seu Dragão,2010.0,['How to Train Your Dragon']
1326106,Kaiju No. 8: Missão de Reconhecimento,2025.0,"['Kaiju No.8 Compilation Movie', '怪獣８号 第1期総集編／同時上映「保科の休日」']"
1169210,The Mannequin,2025.0,['The Mannequin']
114104,The Bobo,1967.0,['The Bobo']
11036,Diário de uma Paixão,2004.0,['The Notebook']
1373276,Eran brujas,2025.0,"['They Were Witches', 'Eran brujas']"
29833,Brain Dead,2007.0,['Brain Dead']
1191666,Le Routard,2025.0,"['Le Routard', 'The Rookie Guide']"
296096,Como Eu Era Antes de Você,2016.0,['Me Before You']
604927,Liberdade: Mãe dos Exilados,2019.0,['Liberty: Mother of Exiles']
153104,Plano Doentio,2003.0,['Wicked Minds']
80880,ఆర్య,2004.0,"['Aarya', 'ఆర్య']"
1155281,封神第二部：战火西岐,2025.0,"['Creation of the Gods II: Demonic Confrontation', '封神第二部：战火西岐']"
1495,Cruzada,2005.0,['Kingdom of Heaven']
873967,A Armadilha do Diabo,2024.0,['The Devil’s Trap']
324552,John Wick: Um Novo Dia para Matar,2017.0,['John Wick: Chapter 2']
68718,Django Livre,2012.0,['Django Unchained']
1168719,Amiga Silenciosa,2026.0,"['Silent Friend', 'Still Friends']"
34851,Predadores,2010.0,['Predators']
1323409,Dracula,2025.0,['Dracula']
792,Platoon,1986.0,['Platoon']
297762,Mulher-Maravilha,2017.0,['Wonder Woman']
927254,Os Pestes,2025.0,['The Twits']
870360,Looney Tunes - O Filme: O Dia Que a Terra Explodiu,2024.0,['The Day the Earth Blew Up: A Looney Tunes Movie']
340185,O Grito da Morte,2017.0,['Dead Story']
68737,O Sétimo Filho,2014.0,['Seventh Son']
1244039,Assassinos Sádicos 2: Irmãos Famintos,2024.0,['Butchers Book Two: Raghorn']
33633,Oleanna,1994.0,['Oleanna']
656908,Ramayana: Parte Um,2026.0,"[""Namit Malhotra's Ramayana"", 'रामायण']"
197,Coração Valente,1995.0,['Braveheart']
429617,Homem-Aranha: Longe de Casa,2019.0,['Spider-Man: Far From Home']
976573,Elementos,2023.0,['Elemental']
1471345,Homo Argentum,2025.0,['Homo Argentum']
1337411,Obsesyon,2025.0,['Obsesyon']
1241752,Rita,2024.0,['Rita']
1005331,Bagagem de Risco,2024.0,['Carry-On']
9982,O Galinho Chicken Little,2005.0,['Chicken Little']
373571,Godzilla II: Rei dos Monstros,2019.0,['Godzilla: King of the Monsters']
66194,Contos do Terror,1986.0,['Deadtime Stories']
994138,Natureza Sombria,2023.0,['Dark Nature']
500487,Matria,2017.0,['Matria']
624860,Matrix Resurrections,2021.0,['The Matrix Resurrections']
1034947,Street Flow 2,2023.0,"['Banlieusards 2', 'Street Flow 2']"
791478,Zeitkratzer And Lou Reed: Metal Machine Music,2007.0,['Zeitkratzer And Lou Reed: Metal Machine Music']
736184,Lou Reed - Ancienne Belgique 22-05-1974,1974.0,['Lou Reed - Ancienne Belgique 22-05-1974']
873146,Rock 'n' Roll Man - Lou Reed in concerto 1980,1980.0,"[""Rock 'n' Roll Man - Lou Reed in concerto 1980""]"
310131,A Bruxa,2016.0,['The Witch']
162,Edward Mãos de Tesoura,1990.0,['Edward Scissorhands']
1734,O Retorno da Múmia,2001.0,['The Mummy Returns']
306807,Die Ballade van Robbie de Wee,2013.0,['Die Ballade van Robbie de Wee']
76341,Mad Max: Estrada da Fúria,2015.0,['Mad Max: Fury Road']
656483,Casulo,2020.0,"['Kokon', 'Cocoon']"
364051,Agnus Dei,2016.0,"['Les Innocentes', 'The Innocents']"
122783,Lovely,2012.0,['Lovely']
2756,O Segredo do Abismo,1989.0,['The Abyss']
633880,Screen Test [ST263]: Lou Reed,1966.0,['Screen Test [ST263]: Lou Reed']
29897,Lady Avenger,1988.0,['Lady Avenger']
559,Homem-Aranha 3,2007.0,['Spider-Man 3']
140605,Certain Fury,1985.0,['Certain Fury']
549509,O Brutalista,2024.0,['The Brutalist']
408866,Re:Born,2016.0,"['Re Born', 'RE:BORN']"
10198,A Princesa e o Sapo,2009.0,['The Princess and the Frog']
1116490,Transação Perigosa,2024.0,['Cash Out']
64690,Drive,2011.0,['Drive']
111983,Human Timebomb,1996.0,['Human Timebomb']
454615,Black Water: Perigo no Oceano,2018.0,['Black Water']
508943,Luca,2021.0,['Luca']
1308821,Unang Tikim,2024.0,"['First Taste', 'Unang Tikim']"
1307078,Meu Ano em Oxford,2025.0,['My Oxford Year']
10663,O Rei da Água,1998.0,['The Waterboy']
10020,A Bela e a Fera,1991.0,['Beauty and the Beast']
726888,Corações Tóxicos,2022.0,['Heartbeast']
810693,Jujutsu Kaisen 0: O Filme,2021.0,"['劇場版 呪術廻戦 0', 'JUJUTSU KAISEN 0: THE MOVIE']"
370783,Crying Wolf,2015.0,['Crying Wolf']
1136867,Amores Materialistas,2025.0,['Materialists']
425148,Show Dogs: O Agente Canino,2018.0,['Show Dogs']
61985,Da Derrota à Vitória,1935.0,['Westward Ho']
1411805,The Helsinki Effect,2025.0,['The Helsinki Effect']
254049,Mission: Killfast,1991.0,['Mission: Killfast']
987400,Batman Azteca: Choque de Impérios,2025.0,"['Aztec Batman: Clash of Empires', 'Batman Azteca: Choque de imperios']"
999075,A Garota Canhota,2025.0,"['Left Handed Girl', '左撇子女孩']"
1290879,A Mulher na Cabine 10,2025.0,['The Woman in Cabin 10']
47039,Der Rosenkönig,1986.0,"['The Rose King', 'Der Rosenkönig']"
1028556,Natal Entre Vizinhos,2022.0,['Haul Out the Holly']
11975,O Homem Que Fazia Chover,1997.0,['The Rainmaker']
125123,Entre Gigantes,1998.0,['Among Giants']
833209,Screen Test [ST264]: Lou Reed,1966.0,['Screen Test [ST264]: Lou Reed']
114,Uma Linda Mulher,1990.0,['Pretty Woman']
804327,The Velvet Underground: Loaded,1970.0,['The Velvet Underground: Loaded']
260514,Carros 3,2017.0,['Cars 3']
447365,Guardiões da Galáxia: Vol. 3,2023.0,['Guardians of the Galaxy Vol. 3']
648878,Eddington,2025.0,['Eddington']
447277,A Pequena Sereia,2023.0,['The Little Mermaid']
105825,聊齋三集之燈草和尚,1992.0,"['聊齋三集之燈草和尚', 'Erotic Ghost Story III']"
49026,Batman: O Cavaleiro das Trevas Ressurge,2012.0,['The Dark Knight Rises']
615665,Amor com Data Marcada,2020.0,['Holidate']
34862,Ataque Solar,2006.0,['Solar Strike']
333339,Jogador N° 1,2018.0,['Ready Player One']
228150,Corações de Ferro,2014.0,['Fury']
227483,Blue Movie,1971.0,['Blue Movie']
332562,Nasce uma Estrela,2018.0,['A Star Is Born']
324544,Nas Terras Perdidas,2025.0,['In the Lost Lands']
270946,Os Pinguins de Madagascar: O Filme,2014.0,['Penguins of Madagascar']
253477,Torture Chamber,2013.0,['Torture Chamber']
592350,My Hero Academia: O Filme – Ascensão dos Heróis,2019.0,"['My Hero Academia: The Movie 2 – Heroes Rising', '僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング']"
98566,As Tartarugas Ninja,2014.0,['Teenage Mutant Ninja Turtles']
623511,Mar em Chamas,2021.0,"['Nordsjøen', 'The North Sea']"
1356039,Contra-Ataque,2025.0,"['Counterstrike', 'Contraataque']"
930094,"Vermelho, Branco e Sangue Azul",2023.0,"['Red, White & Royal Blue']"
9387,"Conan, o Bárbaro",1982.0,['Conan the Barbarian']
1161639,Screen Test [ST268]: Lou Reed (Apple),1966.0,['Screen Test [ST268]: Lou Reed (Apple)']
660001,Dead & Beautiful,2021.0,['Dead & Beautiful']
283995,Guardiões da Galáxia - Vol. 2,2017.0,['Guardians of the Galaxy Vol. 2']
11466,Slim Susie,2003.0,"['Slim Susie', 'Smala Sussie']"
1791,A Professora de Piano,2001.0,"['The Piano Player', 'La Pianiste']"
231015,Lou Reed - Coney Island Baby Live in Jersey,1992.0,['Lou Reed - Coney Island Baby Live in Jersey']
114833,Lou Reed Live at Montreux 2000,2005.0,['Lou Reed Live at Montreux 2000']
358369,The Making of an Underground Film,1965.0,['The Making of an Underground Film']
28178,Sempre ao Seu Lado,2009.0,"[""Hachi: A Dog's Tale""]"
1031084,Las corrientes,2026.0,"['Las corrientes', 'The Currents']"
893723,Patrulha Canina: Um Filme Superpoderoso,2023.0,['PAW Patrol: The Mighty Movie']
471493,Ryde,2017.0,['Ryde']
344653,پرچم در ساحل,2014.0,"['پرچم در ساحل', 'Beach Flags']"
1518945,Love Hate Hunt Kill,,['Love Hate Hunt Kill']
9016,Planeta do Tesouro,2002.0,['Treasure Planet']
833206,Screen Test [ST265]: Lou Reed (Eye),1966.0,['Screen Test [ST265]: Lou Reed (Eye)']
242,O Poderoso Chefão: Parte III,1990.0,['The Godfather Part III']
1391153,Kitab Sijjin & Illiyyin,2025.0,"['Kitab Sijjin & Illiyyin', 'The Book of Sijjin & Illiyyin']"
181533,Uma Noite no Museu 3: O Segredo da Tumba,2014.0,['Night at the Museum: Secret of the Tomb']
922544,Lou Reed: Live in Barcelona,1984.0,['Lou Reed: Live in Barcelona']
62029,Bingo Bongo,1982.0,['Bingo Bongo']
8077,Alien³,1992.0,['Alien³']
1549292,Lego Disney Frozen: Operação Papagaios do Mar,2025.0,['LEGO Frozen: Operation Puffins']
1407861,Inferno no Pântano,2025.0,['The Bayou']
409912,Occupy Wall Street: We Are The 99%,2015.0,['Occupy Wall Street: We Are The 99%']
2251,Infidelidade,2002.0,['Unfaithful']
979,Irreversível,2002.0,"['Irreversible: Straight Cut', 'Irréversible']"
335977,Indiana Jones e A Relíquia do Destino,2023.0,['Indiana Jones and the Dial of Destiny']
26198,A Fortaleza Maldita,1983.0,['The Keep']
2649,Vidas em Jogo,1997.0,['The Game']
1158957,How the Ladies Pay (Lou Reed),1977.0,['How the Ladies Pay (Lou Reed)']
140785,檻の中の妖精,1977.0,"['Woman in a Cage', '檻の中の妖精']"
675353,Sonic 2: O Filme,2022.0,['Sonic the Hedgehog 2']
1185528,Lendas dos Heróis do Condor: Os Valentes,2025.0,"['The Legends of Condor Heroes: The Gallants', '射雕英雄传：侠之大者']"
427048,Sexuellement vôtre,1974.0,"['Young Casanova', 'Sexuellement vôtre']"
293450,Ækte vare,2014.0,"['Ækte vare', 'Flow']"
92323,Willie e Phil: Uma Cama Para Três,1980.0,['Willie & Phil']
154400,A Entrega,2014.0,['The Drop']
1200320,Killing Faith,2025.0,['Killing Faith']
119450,Planeta dos Macacos: O Confronto,2014.0,['Dawn of the Planet of the Apes']
10022,Operação Babá,2005.0,['The Pacifier']
9753,Three,2005.0,['Three']
70196,O Veterano,2011.0,['The Veteran']
334516,Käthe Kruse,2015.0,['Käthe Kruse']
424,A Lista de Schindler,1993.0,"[""Schindler's List""]"
854542,La tana,2022.0,"['La tana', 'The Den']"
1101401,Sugar Baby,2024.0,['Sugar Baby']
1071215,Feriado Sangrento,2023.0,['Thanksgiving']
268171,Elsa & Fred: Um Amor de Paixão,2014.0,['Elsa & Fred']
2034,Dia de Treinamento,2001.0,['Training Day']
50620,A Saga Crepúsculo: Amanhecer - Parte 2,2012.0,['The Twilight Saga: Breaking Dawn - Part 2']
629542,Os Caras Malvados,2022.0,['The Bad Guys']
81188,A Origem dos Guardiões,2012.0,['Rise of the Guardians']
350,O Diabo Veste Prada,2006.0,['The Devil Wears Prada']
484886,Kronos: O Fim Da Humanidade?,2017.0,['Singularity']
1049265,Lou Reed: Through the Years: New York 1983 - Spain 2004,2008.0,['Lou Reed: Through the Years: New York 1983 - Spain 2004']
1074583,"Patti Smith at Anthology Film Archives Febr. 19, 1998",1998.0,"['Patti Smith at Anthology Film Archives Febr. 19, 1998']"
617653,O Último Duelo,2021.0,['The Last Duel']
293660,Deadpool,2016.0,['Deadpool']
1051486,Stockholm Bloodbath,2024.0,['Stockholm Bloodbath']
940721,Godzilla Minus One,2023.0,"['Godzilla Minus One/Minus Color', 'ゴジラ-1.0']"
1064028,Alice: Subservience,2024.0,['Subservience']
979251,Die Känguru-Verschwörung,2022.0,"['The Kangaroo Conspiracy', 'Die Känguru-Verschwörung']"
490031,Lou Reed - Lowest Form of Life,2009.0,['Lou Reed - Lowest Form of Life']
3933,A Noiva Cadáver,2005.0,['Corpse Bride']
501902,Apenas Amigos,2019.0,"['Gewoon vrienden', 'Just Friends']"
324786,Até o Último Homem,2016.0,['Hacksaw Ridge']
95549,Mulher Perversa,1946.0,"['The Room Upstairs', 'Martin Roumagnac']"
1083433,Eu Sei o Que Vocês Fizeram no Verão Passado,2025.0,['I Know What You Did Last Summer']
45243,"Se Beber, Não Case! Parte II",2011.0,['The Hangover Part II']
949423,Pearl: Uma História de Origem 'X',2022.0,['Pearl']
870028,O Contador 2,2025.0,['The Accountant²']
298830,O Dormitório,2014.0,['The Dorm']
10625,Meninas Malvadas,2004.0,['Mean Girls']
85,Indiana Jones e os Caçadores da Arca Perdida,1981.0,['Raiders of the Lost Ark']
510,Um Estranho no Ninho,1975.0,"[""One Flew Over the Cuckoo's Nest""]"
433,Mary Poppins,1964.0,['Mary Poppins']
1512581,O Demônio do Alasca,2025.0,['No Tears in Hell']
473753,Beautiful Things,2019.0,['Beautiful Things']
765967,Black Pumpkin,2018.0,['Black Pumpkin']
1400784,Selena e Los Dinos: O Legado de Uma Família,2025.0,"[""Selena y Los Dinos: A Family's Legacy""]"
920,Carros,2006.0,['Cars']
927774,Dodo,2022.0,['Dodo']
56379,Casotto,1977.0,"['Beach House', 'Casotto']"
157883,The Velvet Underground in Boston,1967.0,['The Velvet Underground in Boston']
9902,Pânico na Floresta,2003.0,['Wrong Turn']
307081,Nocaute,2015.0,['Southpaw']
298618,The Flash,2023.0,['The Flash']
1294698,Dossier 137,2025.0,"['Dossier 137', 'Case 137']"
753342,Napoleão,2023.0,['Napoleon']
49013,Carros 2,2011.0,['Cars 2']
239563,Um Santo Vizinho,2014.0,['St. Vincent']
561297,Encontro Inesperado,2018.0,['Hometown Holiday']
12133,Quase Irmãos,2008.0,['Step Brothers']
46195,Rio,2011.0,['Rio']
82702,Como Treinar o seu Dragão 2,2014.0,['How to Train Your Dragon 2']
625248,Dead Kids,2019.0,['Dead Kids']
405301,"Bowie, Iggy & Lou 1971-1973: The Sacred Triangle",2010.0,"['Bowie, Iggy & Lou 1971-1973: The Sacred Triangle']"
2019,O Alvo,1993.0,['Hard Target']
1075794,Leo,2023.0,['Leo']
25061,Zombie Nation,2004.0,['Zombie Nation']
2976,Hairspray: Em Busca da Fama,2007.0,['Hairspray']
10192,Shrek Para Sempre,2010.0,['Shrek Forever After']
424889,Norman Television,2016.0,['Norman Television']
1079091,É Assim Que Acaba,2024.0,['It Ends with Us']
156135,La Sfida,1958.0,"['The Challenge', 'La Sfida']"
572802,Aquaman 2: O Reino Perdido,2023.0,['Aquaman and the Lost Kingdom']
1930,O Espetacular Homem-Aranha,2012.0,['The Amazing Spider-Man']
312221,Creed: Nascido para Lutar,2015.0,['Creed']
4348,Orgulho e Preconceito,2005.0,['Pride & Prejudice']
127585,X-Men: Dias de um Futuro Esquecido,2014.0,['X-Men: Days of Future Past']
260513,Os Incríveis 2,2018.0,['Incredibles 2']
975533,The Archies,2023.0,"['द आर्चीज़', 'The Archies']"
209112,Batman vs Superman: A Origem da Justiça,2016.0,['Batman v Superman: Dawn of Justice']
1363282,O Mistério da Família Carman,2025.0,['The Carman Family Deaths']
757725,Shadow Force: Sentença de Morte,2025.0,['Shadow Force']
859,Ligações Perigosas,1988.0,['Dangerous Liaisons']
18148,Era Uma Vez em Tóquio,1953.0,"['東京物語', 'Tokyo Story']"
15267,A Fera da Guerra,1988.0,['The Beast']
214493,Isis Rising: Curse of the Lady Mummy,2013.0,['Isis Rising: Curse of the Lady Mummy']
109418,Gente Grande 2,2013.0,['Grown Ups 2']
1010755,Os Estranhos: Capítulo 3,2026.0,['The Strangers: Chapter 3']
108074,Mystère,1983.0,"['Murder Near Perfect', 'Mystère']"
1328402,The People In The Walls,2024.0,['The People In The Walls']
1373445,V/H/S: Halloween,2025.0,['V/H/S/Halloween']
9637,Scooby-Doo: O Filme,2002.0,['Scooby-Doo']
204082,Linha de Frente,2013.0,['Homefront']
836563,Evolução,2021.0,"['Evolúció', 'Evolution']"
41498,One Piece: Strong World,2009.0,"['Strong World: One Piece Film', 'ONE PIECE FILM STRONG WORLD']"
499930,Svart cirkel,2019.0,"['Svart cirkel', 'Black Circle']"
670367,Urma,2020.0,"['Legacy', 'Urma']"
547116,O Último Homem,2018.0,['Deadman Standing']
900331,"$5,000 Reward",1916.0,"['$5,000 Reward']"
854,O Máskara,1994.0,['The Mask']
840889,Stopmotion,2024.0,['Stopmotion']
613614,Cidadãos do mundo,2020.0,"['Lontano lontano', 'Citizens Of The World']"
537406,O Estranho Noivo de Maya,2018.0,['Love Jacked']
9671,Crocodilo Dundee,1986.0,['Crocodile Dundee']
313369,La La Land: Cantando Estações,2016.0,['La La Land']
1262599,Dayo,2024.0,['Dayo']
46556,Black Venus,1983.0,['Black Venus']
272634,O Círculo,2015.0,"['Cirkeln', 'The Circle']"
672521,Mayday,2021.0,['Mayday']
36885,Schulmädchen-Report 3. Teil: Was Eltern nicht mal ahnen,1972.0,"['Schoolgirls Growing Up', 'Schulmädchen-Report 3. Teil: Was Eltern nicht mal ahnen']"
868759,Ghosted: Sem Resposta,2023.0,['Ghosted']
146768,The Americano,1955.0,['The Americano']
1246,Rocky Balboa,2006.0,['Rocky Balboa']
502164,Operation Odessa,2018.0,['Operation Odessa']
26901,"Otto; or, Up with Dead People",2008.0,"['Otto; or, Up with Dead People']"
221437,Senhorita Zumbi,2013.0,['Miss ZOMBIE']
183955,Sibak: Midnight Dancers,1994.0,"['Sibak: Midnight Dancers', 'Midnight Dancers']"
1084736,O Conde de Monte Cristo,2024.0,"['The Count of Monte Cristo', 'Le Comte de Monte-Cristo']"
676839,Animales Humanos,2020.0,"['Animales humanos', 'Human Animals']"
227262,Frau Ella,2013.0,['Frau Ella']
429,Três Homens em Conflito,1966.0,"['The Good, the Bad and the Ugly', 'Il buono, il brutto, il cattivo']"
1236470,O Ônibus Perdido,2025.0,['The Lost Bus']
48256,A Boneca do Amor,1919.0,"['The Doll', 'Die Puppe']"
1205515,"Sorry, Baby",2025.0,"['Sorry, Baby']"
89111,Neredesin Firuze,2004.0,"['Neredesin Firuze', ""Where's Firuze?""]"
1302916,Heart Eyes,2025.0,['Heart Eyes']
4467,Die Sünderin,1951.0,"['The Sinner', 'Die Sünderin']"
1100998,SuperKlaus,2024.0,['SuperKlaus']
115290,Lagoa Azul: O Despertar,2012.0,['Blue Lagoon: The Awakening']
580489,Venom: Tempo de Carnificina,2021.0,['Venom: Let There Be Carnage']
395817,Resgate Suicida,2024.0,['The Thicket']
85877,The 3DD Invader,2011.0,"['The 33D Invader', '蜜桃成熟時33D']"
713364,O Palhaço no Milharal,2025.0,['Clown in a Cornfield']
1087092,Era Uma Vez... Um Baile de Natal,2024.0,['A Cinderella Christmas Ball']
1241921,A Grande Viagem da Sua Vida,2025.0,['A Big Bold Beautiful Journey']
1032765,Pedaço de Mim,2024.0,"['Mon Inséparable', 'My Everything']"
8920,Garfield - O Filme,2004.0,['Garfield']
840464,Destruição Final 2,2026.0,['Greenland 2: Migration']
158852,Tomorrowland: Um Lugar Onde Nada É Impossível,2015.0,['Tomorrowland']
346652,Another WolfCop,2017.0,['Another WolfCop']
9392,Abismo do Medo,2005.0,['The Descent']
1249289,Código Alarum,2025.0,['Alarum']
39916,Alien - O Monstro Assassino,1980.0,['Contamination']
13179,Tinker Bell: Uma Aventura no Mundo das Fadas,2008.0,['Tinker Bell']
1288072,Para Sempre Minha,2025.0,['Keeper']
1071487,Emalõvi,2024.0,"['Lioness', 'Emalõvi']"
810,Shrek Terceiro,2007.0,['Shrek the Third']
466272,Era Uma Vez em… Hollywood,2019.0,['Once Upon a Time... in Hollywood']
466129,The Hatred,2017.0,['The Hatred']
79772,La Bohème,2008.0,['La Bohème']
67606,The Whalers,1938.0,['The Whalers']
105408,Suspense.,1913.0,['Suspense.']
646,007 Contra o Satânico Dr. No,1962.0,['Dr. No']
1327819,"Cara de Um, Focinho de Outro",2026.0,['Hoppers']
1270922,വള: Story of a Bangle,2025.0,"['Vala: Story of a Bangle', 'വള: Story of a Bangle']"
412117,Pets: A Vida Secreta dos Bichos 2,2019.0,['The Secret Life of Pets 2']
387848,친구엄마,2015.0,"[""Buddy's Mom"", '친구엄마']"
155128,Il corpo,1974.0,"['Il corpo', 'The Body']"
