isbn,titulo_pt,titulo_original,descricao,imagem_url,autores,paginas,categorias
9788520900390,Os hereges de Duna,Heretics of Dune (Dune Chronicles  #5),"Dando continuidade à grande saga de Duna, neste quinto livro, Frank Herbert traz para o centro da cena a irmandade Bene Gesserit, que exerce estranhos poderes sobre os seres humanos. Utilizando-se destes poderes para solucionar problemas de ordem política e religiosa e na sua luta pelo poder, a irmandade cria uma série de conflitos que se desenrolam em meio ao caos e à fome de um planeta árido.",,"Frank Herbert, JORGE LUIZ CALIFE",483,"Science fiction, American"
9788520900390,Os hereges de Duna,Heretics of Dune (Dune Chronicles #5),"Dando continuidade à grande saga de Duna, neste quinto livro, Frank Herbert traz para o centro da cena a irmandade Bene Gesserit, que exerce estranhos poderes sobre os seres humanos. Utilizando-se destes poderes para solucionar problemas de ordem política e religiosa e na sua luta pelo poder, a irmandade cria uma série de conflitos que se desenrolam em meio ao caos e à fome de um planeta árido.",,"Frank Herbert, JORGE LUIZ CALIFE",483,"Science fiction, American"
9789898101143,O poder de uma hora,Power of an Hour: Business and Life Mastery in One Hour a Week,"O livro oferece um guia que ajuda a concretizar mudanças, tanto ao nível pessoal como do negócio, e está organizado em dois conjuntos de lições - um dedicado a questões pessoais e outro a questões profissionais. A grande exigência dos negócios deixa pouco tempo para reflexões do foro pessoal.",,Dave Lakhani,250,
9786558470243,Dias de paz em Clichy,Quiet Days in Clichy,"""Miller é um jorro de prosa, uma catarata, um vulcão, uma torrente, um terremoto [...]"" — Norman Mailer Em Dias de paz em Clichy, voltamos à Paris dos anos 1930, a Paris de Trópico de Câncer, desta vez para conhecer as perambulações de Joey, alter ego de Henry Miller. Com poucos trocados no bolso e desfrutando com gana a liberdade sexual existente na França, Joey celebra o estilo de vida boêmio da cidade em seus famosos cafés e prostíbulos. Neste livro, utilizando a linguagem direta e explícita que o consagrou, Miller inspirou-se em suas aventuras no bordel Club Melody, suas andanças pelo subúrbio parisiense de Clichy, suas voláteis histórias de amor e sexo e os primeiros anos de sua amizade com o escritor Alfred Perles. Em uma novela fragmentária, que pode ser lida como várias pequenas narrativas dentro de outra maior, ele entrelaça dois relatos de Joey, feitos em fluxo de consciência. Ao mesmo tempo erótico e contemplativo, Dias de paz em Clichy é um álbum de recortes da época em que Henry Miller era um escritor estadunidense em ascensão vivendo numa Europa pré-Segunda Guerra Mundial, período que foi decisivo para sua vida e obra. ""Quando penso neste período em que moramos juntos em Clichy, parece uma temporada no paraíso. Só havia um problema real, e este era a comida. Todos os outros males eram imaginários. Eu dizia isto para ele vez por outra, quando se queixava de ser um escravo. Ele dizia que eu era um otimista incurável, mas não era otimismo, era a percepção profunda de que, mesmo quando o mundo estava ocupado em cavar sua própria sepultura, ainda havia tempo para gozar a vida, para ser alegre, despreocupado, para trabalhar ou não trabalhar.""",http://books.google.com/books/content?id=uYMzEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Henry Miller,117,Fiction
9788503013345,Trópico de Câncer,Tropic of Cancer,"Primeira obra de Henry Miller, Trópico de Câncer é um dos grandes clássicos da literatura norte- americana. Publicado orginalmente em 1934, em Paris, o romance foi imediatamente proibido em todos os países de língua inglesa, sendo liberado nos Estados Unidos e na Inglaterra apenas anos 1960, aclamado como parte da revolução sexual. O livro foi celebrado pelos maiores intelectuais da época, como T. S. Eliot, Ezra Pound e Lawrence Durrell, que rapidamente notaram o talento de Miller. Samuel Beckett o saudou como ""um evento monumental da história da escrita moderna"". O livro traz um relato autobiográfico e idiossincrático do autor, que chega a Paris após abandonar nos Estados Unidos um casamento arruinado e uma carreira estagnada. Mesmo sem um centavo no bolso, Henry Miller é apresentado à boemia francesa e redescobre seu próprio talento em dias e noites de liberdade e alegria sem fim.",http://books.google.com/books/content?id=0Y8wDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Henry Miller,271,Fiction
9788503013352,Trópico de Capricórnio,Tropic of Capricorn,"Segundo romance do emblemático Henry Miller e sucessor de Trópico de Câncer. Publicado originalmente em 1939, este livro foi aclamado como parte da revolução sexual. Trópico de Capricórnio mantém a sexualidade e o erotismo em primeiro plano, por meio de uma narrativa densa e subjetiva. Assim como em sua primeira obra, trata-se de um relato autobiográfico e, desta vez, Henry Miller desfia seu passado em Nova York durante os anos 1920 – antes de embarcar para Paris e fazer da capital francesa a sua festa individual. Em uma trama mais reflexiva, o narrador faz considerações existenciais. Neste romance – não tão libertário quanto o primeiro –, o sexo parece mais escapismo do que celebração, fuga de uma realidade cruel e opressora. Mas, mesmo pessimista, a situação extremada parece pedir uma reação, que, como se sabe, viria com a ida a Paris.",http://books.google.com/books/content?id=z48wDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Henry Miller,300,Fiction
9788503013345,Trópico de Câncer,Nexus (The Rosy Crucifixion  #3),"Primeira obra de Henry Miller, Trópico de Câncer é um dos grandes clássicos da literatura norte- americana. Publicado orginalmente em 1934, em Paris, o romance foi imediatamente proibido em todos os países de língua inglesa, sendo liberado nos Estados Unidos e na Inglaterra apenas anos 1960, aclamado como parte da revolução sexual. O livro foi celebrado pelos maiores intelectuais da época, como T. S. Eliot, Ezra Pound e Lawrence Durrell, que rapidamente notaram o talento de Miller. Samuel Beckett o saudou como ""um evento monumental da história da escrita moderna"". O livro traz um relato autobiográfico e idiossincrático do autor, que chega a Paris após abandonar nos Estados Unidos um casamento arruinado e uma carreira estagnada. Mesmo sem um centavo no bolso, Henry Miller é apresentado à boemia francesa e redescobre seu próprio talento em dias e noites de liberdade e alegria sem fim.",http://books.google.com/books/content?id=0Y8wDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Henry Miller,271,Fiction
9788503013352,Trópico de Capricórnio,Sexus (The Rosy Crucifixion  #1),"Segundo romance do emblemático Henry Miller e sucessor de Trópico de Câncer. Publicado originalmente em 1939, este livro foi aclamado como parte da revolução sexual. Trópico de Capricórnio mantém a sexualidade e o erotismo em primeiro plano, por meio de uma narrativa densa e subjetiva. Assim como em sua primeira obra, trata-se de um relato autobiográfico e, desta vez, Henry Miller desfia seu passado em Nova York durante os anos 1920 – antes de embarcar para Paris e fazer da capital francesa a sua festa individual. Em uma trama mais reflexiva, o narrador faz considerações existenciais. Neste romance – não tão libertário quanto o primeiro –, o sexo parece mais escapismo do que celebração, fuga de uma realidade cruel e opressora. Mas, mesmo pessimista, a situação extremada parece pedir uma reação, que, como se sabe, viria com a ida a Paris.",http://books.google.com/books/content?id=z48wDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Henry Miller,300,Fiction
9786586079128,RETRATO DE UMA SENHORA,The Portrait of a Lady,"Henry James foi uma das principais figuras do realismo na literatura do século XIX. Autor de alguns dos romances, contos e críticas literárias mais importantes da literatura de língua inglesa como: Retrato de Senhora, As Asas da Pomba, A Volta do Parafuso, Os Quatro Encontros, A Herdeira, entre outros. A obra Retrato de uma senhora representa o tema favorito de Henry James: a relação entre a América ingênua e a Europa culta, e o contraste entre seus valores morais e estéticos. Diz Henry James, no prefácio de Retrato de uma Senhora, que pretendia desvendar o que faria Isabel Archer, a jovem protagonista, com sua vontade de viver. ""O que ela vai fazer?"" foi a pergunta que o guiou nas páginas desse cativante enredo. Henry James instiga o leitor a acompanhar como essa jovem, curiosa e vivaz, construirá seu caminho. Não é sem razão que Retrato de uma Senhora é considerado um dos melhores e mais famosos, romances deste excepcional escritor chamado Henry James.",http://books.google.com/books/content?id=a93aDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Henry James,879,Fiction
9786586079128,RETRATO DE UMA SENHORA,The Portrait of a Lady,"Henry James foi uma das principais figuras do realismo na literatura do século XIX. Autor de alguns dos romances, contos e críticas literárias mais importantes da literatura de língua inglesa como: Retrato de Senhora, As Asas da Pomba, A Volta do Parafuso, Os Quatro Encontros, A Herdeira, entre outros. A obra Retrato de uma senhora representa o tema favorito de Henry James: a relação entre a América ingênua e a Europa culta, e o contraste entre seus valores morais e estéticos. Diz Henry James, no prefácio de Retrato de uma Senhora, que pretendia desvendar o que faria Isabel Archer, a jovem protagonista, com sua vontade de viver. ""O que ela vai fazer?"" foi a pergunta que o guiou nas páginas desse cativante enredo. Henry James instiga o leitor a acompanhar como essa jovem, curiosa e vivaz, construirá seu caminho. Não é sem razão que Retrato de uma Senhora é considerado um dos melhores e mais famosos, romances deste excepcional escritor chamado Henry James.",http://books.google.com/books/content?id=a93aDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Henry James,879,Fiction
9786584515369,A dor,Writing,"""A dor é uma das coisas mais importantes da minha vida. "" – Marguerite Duras Em meados dos anos 1980, Marguerite Duras encontra, nos armários de sua casa de campo, uma série de diários escritos na juventude. Nestas páginas, tomadas por uma pequena letra e rasuras, ela descreve a angústia vivida durante a Segunda Guerra Mundial, diante da França ocupada e da espera dilacerante pelo retorno de seu marido, Robert Antelme, preso e enviado para um campo de concentração na Alemanha. Entre a memória e a literatura, Duras desenha todo o contexto em que circulam pelas ruas de Paris membros da polícia nazista, uma elite francesa colaboracionista, milicianos e resistentes – personagens reais da história, como ela, que busca notícias do marido em almoços com um membro da Gestapo e participa da sessão de tortura de um delator ao lado dos companheiros da Resistência. O testemunho e a emoção dos acontecimentos vividos fazem de A dor uma das obras mais importantes da autora, como ela mesma declara. – Edição com o texto inédito ""O horror de um tal amor"", traduzido por Laura Mascaro, publicado na revista Sorcières. Les femmes vivent em 1976 e em Outside, em 1981. – Capa e páginas manuscritas do Cahier de 100 pages [Caderno de 100 páginas], diário onde Duras anotou os eventos que deram origem ao livro A dor. Impressão do caderno em cores.",http://books.google.com/books/content?id=mLi0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Marguerite Duras,194,Fiction
9786584515369,A dor,The War,"""A dor é uma das coisas mais importantes da minha vida. "" – Marguerite Duras Em meados dos anos 1980, Marguerite Duras encontra, nos armários de sua casa de campo, uma série de diários escritos na juventude. Nestas páginas, tomadas por uma pequena letra e rasuras, ela descreve a angústia vivida durante a Segunda Guerra Mundial, diante da França ocupada e da espera dilacerante pelo retorno de seu marido, Robert Antelme, preso e enviado para um campo de concentração na Alemanha. Entre a memória e a literatura, Duras desenha todo o contexto em que circulam pelas ruas de Paris membros da polícia nazista, uma elite francesa colaboracionista, milicianos e resistentes – personagens reais da história, como ela, que busca notícias do marido em almoços com um membro da Gestapo e participa da sessão de tortura de um delator ao lado dos companheiros da Resistência. O testemunho e a emoção dos acontecimentos vividos fazem de A dor uma das obras mais importantes da autora, como ela mesma declara. – Edição com o texto inédito ""O horror de um tal amor"", traduzido por Laura Mascaro, publicado na revista Sorcières. Les femmes vivent em 1976 e em Outside, em 1981. – Capa e páginas manuscritas do Cahier de 100 pages [Caderno de 100 páginas], diário onde Duras anotou os eventos que deram origem ao livro A dor. Impressão do caderno em cores.",http://books.google.com/books/content?id=mLi0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Marguerite Duras,194,Fiction
